place_id,place_name,gmaps_url,rating,user_rating_count,review_rating,review_text,publish_time
ChIJ3yzWnq0Z2jERsPnwbQa5kq4,Hotel 81 (Premier) Princess,https://maps.google.com/?cid=12579320146464668080&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,3.9,818,3,"A budget option for hotel needs, but if you are looking for something a little more, this is not the place. Far from tourist areas, and places of interest, Small room, decent bed and TV. Bathroom is very small as well. The walls are pretty thin also, you can hear outside and between rooms...

Still though, this hotel provides convenience, but recommend staying no more than a few nights if you just need to pass by.",2025-08-23T03:40:56.232446809Z
ChIJ3yzWnq0Z2jERsPnwbQa5kq4,Hotel 81 (Premier) Princess,https://maps.google.com/?cid=12579320146464668080&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,3.9,818,5,"The hotel is really nice for the money - clean, modern and in an OK location, 10-15 min walk from the metro stations. Neighborhood is ok, it seems safe, with some Arab and Indian shops and restaurants. Sound isolation is not the best, but it is ok. Our room wasn't equipped with refrigerator, although some of the rooms have it, but it was not big issue.",2025-08-20T17:07:03.812608982Z
ChIJ3yzWnq0Z2jERsPnwbQa5kq4,Hotel 81 (Premier) Princess,https://maps.google.com/?cid=12579320146464668080&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,3.9,818,5,"this is one of the hotel 81 chains. it's located near the bus stop, right next to a soccer field. from the outside, it's just a blue building like the other hotel 81. inside, it looks great and modern.

the room is small, just like many hotels in singapore. the room is so clean. they have power plugs near the beds, and they're suitable for international power chargers.

the bathroom is very clean too. they have the marble wall for the bathroom which i like. it makes the place clean, and tidy. it's worth the price.",2025-06-29T11:29:52.969118522Z
ChIJ3yzWnq0Z2jERsPnwbQa5kq4,Hotel 81 (Premier) Princess,https://maps.google.com/?cid=12579320146464668080&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,3.9,818,5,"Great Stay Thanks to the Wonderful Staff

I had a great stay. The staff Steven & Seven were incredibly friendly and helpful throughout my visit. They made me feel welcome and went out of their way to ensure everything was perfect. Excellent service—thank you!",2025-07-18T17:21:09.615015937Z
ChIJ3yzWnq0Z2jERsPnwbQa5kq4,Hotel 81 (Premier) Princess,https://maps.google.com/?cid=12579320146464668080&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,3.9,818,5,"We didnt get a room with a good view but the stay was very good. Rooms are spotlessly clean, excellent staff, very cordial and polite. Amazing location close to bus stop and MRT. You get unlimited drinking water, what a perk!",2025-08-03T15:04:56.157691857Z
ChIJS9U8stUX2jER7mfKBxSq0B0,Shugar Foot & Body Wellness,https://maps.google.com/?cid=2148404025262499822&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,4.8,351,5,"The massage today was super good. Me and wifey took the combo massage. 60 mins foot and 30 mins shoulder simply is perfect and best. Therapist Tong Tong and Jin Feng are so good. Confirm must find them again. Next week, I will be back. Super recommend and a must to come.",2025-06-21T11:50:22.878862590Z
ChIJS9U8stUX2jER7mfKBxSq0B0,Shugar Foot & Body Wellness,https://maps.google.com/?cid=2148404025262499822&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,4.8,351,5,"It’s my first time at Shugar today and I really enjoyed my massage!
Great shout out to Tong Tong and Ella for the great skills. I felt relaxed after the session. Will be back again! 😊",2025-04-27T11:50:36.328113Z
ChIJS9U8stUX2jER7mfKBxSq0B0,Shugar Foot & Body Wellness,https://maps.google.com/?cid=2148404025262499822&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,4.8,351,5,"I’ve done two rounds of bone setting with Tong Tong. After the first session, I could already feel the difference — I was finally able to sleep well and sit without much pain. I haven’t felt such freedom and a pain-free life in a long time. The process is painful, but it’s completely worth it. Thank you so much!",2025-08-20T00:05:45.149544335Z
ChIJS9U8stUX2jER7mfKBxSq0B0,Shugar Foot & Body Wellness,https://maps.google.com/?cid=2148404025262499822&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,4.8,351,5,My first massage today with May at Anchorvale Village was excellent. Her strength and techniques were right to the point. I walked out of the shop feeling super relax and light on the feet after feeling stress from work for a few months. I did a 60 mins full body massage and she did not cut corners throughout the whole hour unlike other places that I went to. Kudos! Will be back again and recommend to my friends.,2025-08-22T14:30:59.804013396Z
ChIJS9U8stUX2jER7mfKBxSq0B0,Shugar Foot & Body Wellness,https://maps.google.com/?cid=2148404025262499822&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,4.8,351,5,"Was having menses discomfort and back pain. Found this massage centre nearby my house and was glad to have Tong Tong as my masseur.  She is very professional, comfortable massage and she can pin point exactly where my problem is. Lovely experience here and I'll definitely come back!",2025-03-16T10:59:21.823659Z
ChIJB8chC-EX2jERpntqNQdW-rw,Grand Auto Garage,https://maps.google.com/?cid=13617291012269046694&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,4.5,67,5,"Professional & Pleasant Experience 😇
I checked in my 8 years old car for
Major Wear & Tear Repair Maintenance.
GAG Staff gave me good advice on what need to be done & what options I have.
2 Day 1 Night Job was done professionally & my car is running smooth & efficient.
GAG is capable to offer Full Range of Upgrade on performance/ accessories options 😎
I've made my next servicing appointment with GAG 👍",2025-08-12T08:20:26.347554162Z
ChIJB8chC-EX2jERpntqNQdW-rw,Grand Auto Garage,https://maps.google.com/?cid=13617291012269046694&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,4.5,67,5,"Trustworthy and reliable car workshop. Thanks Steven, Winson and team! Patiently diagnosed my car noise, and fixed it completely.

Next up: bringing it back for my new OBU.",2025-07-30T06:32:34.749136925Z
ChIJB8chC-EX2jERpntqNQdW-rw,Grand Auto Garage,https://maps.google.com/?cid=13617291012269046694&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,4.5,67,5,"Great service, trustworthy and very fair pricing. Boss Steven help me to solve my car creeking sounds which had bother me for the past 5 years, at his first try. He even gave me a lower price compare to other workshop. They got 2 shops and can do alignment, no need to go to other shop. Highly recommend!!",2025-05-23T11:42:36.302653Z
ChIJB8chC-EX2jERpntqNQdW-rw,Grand Auto Garage,https://maps.google.com/?cid=13617291012269046694&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,4.5,67,5,"I had an absolutely amazing experience, very impressive done my car EGR, manifold & Throttle decarbonization at GAG, very professional mechanic get it done within 3hr, once again thank you very much and my car vibrations gone.",2023-09-11T16:45:56.312875Z
ChIJB8chC-EX2jERpntqNQdW-rw,Grand Auto Garage,https://maps.google.com/?cid=13617291012269046694&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,4.5,67,4,"Came here upon recommendation to get the dents on my van knocked out. Changed the van colour as well, since the numerous dents the van had to be repainted anyway! They did a superb job at restoring my van, and for a really reasonable price too :-) They were also able to accommodate my request for this custom matte colour I desired, and I couldn’t be happier! You can contact them easily via Whatsapp",2021-02-07T19:39:38.252304Z
ChIJcc0cRVQ82jERFJjCylFGe_E,Giant - Loyang Pt,https://maps.google.com/?cid=17400578902384089108&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,4.2,570,1,"Date: 3 Aug, 6.50pm

Indian female cashier didn't provide complimentary  Merlion container when I buy 2 x Magnolia milk from Giant, despite it being marketed in-store that there is an ongoing promotion with every purchase of 2 x milk. I was the only one in the queue, and it definitely wasn't crowded back hence it was unlikely to be missed out due to cashier's fatigue.

I am utterly disappointed with the dishonest marketing scam tactic from Giant Singapore to boost product sales.",2025-08-03T11:10:14.468727909Z
ChIJcc0cRVQ82jERFJjCylFGe_E,Giant - Loyang Pt,https://maps.google.com/?cid=17400578902384089108&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,4.2,570,5,"Very spacious Giant supermarket, a one-stop-shop for all our daily needs. The store is open 24/7 and offers a wide range of products. Keep an eye out for promotions, but double-check prices during checkout as the system may have errors. If you notice any discrepancies, the staff is responsive to corrections. The service is straightforward – pick up, pay, and collect. Don't expect a 5-star experience from the cashier; it's a supermarket, not an airline. There's also a Mr DIY store on the side. Highly recommended!",2024-01-01T10:18:22.405037Z
ChIJcc0cRVQ82jERFJjCylFGe_E,Giant - Loyang Pt,https://maps.google.com/?cid=17400578902384089108&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,4.2,570,1,Ordered daily and fruits from them through Food Panda today 18/7. Very disappointed to find that the Zespri Golden Kiwis were very over riped. All turned soft and smashed. It's ridiculous that the store packer actually packed such rotten kiwis when I've paid a premium price!!!,2025-07-18T05:27:06.028171606Z
ChIJcc0cRVQ82jERFJjCylFGe_E,Giant - Loyang Pt,https://maps.google.com/?cid=17400578902384089108&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,4.2,570,1,"This is 1 of my usual supermarkets. I would go for my weekly groceries. Most of the staff there who I have met and encountered are all pretty friendly, smiley, and helpful till I met a new cashier named Eileen? A Chinese lady with short hair. I was totally flabbergasted by her way of handling and the tone she spoke to us.

How will the customer know they need to tell the cashier upfront on the discount items or HOW MANY discount item they have chosen?? The tone and the way she spoke as though it was our mistake for not telling her upfront?? And keep telling us to separate the wet and dry.  Hello! Is not our job, right? We would be very happy and love to help a new cashier to separate wat is and wat not as well the wet and dry if only she ask with a polite tone. Be it with any job, lacking the most basic manner is really unacceptable.
Thank you for giving me and my friend such a memorable shopping experience and yes is my 1st time in my life ever met a cashier like that and I would definitely avoid at all cost just to prevent her from spoiling my good shopping day.
Sometimes, just 1 bad egg is enough to spoil the image of a company.",2023-06-29T06:15:49.979163Z
ChIJcc0cRVQ82jERFJjCylFGe_E,Giant - Loyang Pt,https://maps.google.com/?cid=17400578902384089108&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,4.2,570,4,"I will like to commend the staff Soo Luan @Loyang Pt for returning me my HP when I forgot to take it @the cashier counter mended by her.
She diligently kept it for me after I realised it & quickly went back to search frantically.",2025-07-21T04:33:54.260158796Z
ChIJ97zCvc4Z2jERO_EdlsbEj4Y,Everstrong Accessories Mobile Phone Repair,https://maps.google.com/?cid=9696184879953080635&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,5,11,5,Good repair hp service polite always like to help customer and have a lot of items can buy from this shop,2025-05-29T11:59:55.140232Z
ChIJ97zCvc4Z2jERO_EdlsbEj4Y,Everstrong Accessories Mobile Phone Repair,https://maps.google.com/?cid=9696184879953080635&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,5,11,5,Very prompt and good service.They are reasonably priced as well especially compare to other places.I have repaired my samsung tab can't charging problems over the last two months.Very good condition untill now.Highly recommended!,2024-07-23T06:25:56.926924Z
ChIJ97zCvc4Z2jERO_EdlsbEj4Y,Everstrong Accessories Mobile Phone Repair,https://maps.google.com/?cid=9696184879953080635&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,5,11,5,"Very good service provided by Daniel Wong. He is very friendly, helpful and patience. He is also very honest highly recommended",2024-06-22T12:05:45.463603Z
ChIJ97zCvc4Z2jERO_EdlsbEj4Y,Everstrong Accessories Mobile Phone Repair,https://maps.google.com/?cid=9696184879953080635&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,5,11,5,Good service and highly recommend,2024-02-02T07:32:52.791446Z
ChIJ97zCvc4Z2jERO_EdlsbEj4Y,Everstrong Accessories Mobile Phone Repair,https://maps.google.com/?cid=9696184879953080635&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,5,11,5,Awesome service + products!,2024-06-18T14:25:46.567185Z
ChIJ7zok7lI82jERVQ2BZMfAtDo,7-Eleven + Mr Softee,https://maps.google.com/?cid=4230217912624942421&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,3,8,2,"I'm sharing my experience as the night cashier was being unprofessional. This was not the first experience with her.
1. She told a Myanmar helper her Thanaka (paste on the face) was ""scaring"" her customers (nobody said or reacted in any way about it) and that to use it only at night, at home.
2. On another instance, she repeatedly hard sell a customer with the pau/siew mai(s) that were left. She added that she would have to purchase the remaining few and consume them if nobody buys it. And, eating at night will cause her to have difficulty sleeping. You could feel that the (obviously irritated) customer bought only because she was pushy about it and told her son to ask the mum(paying customer) to purchase it.

It's a small store, and nobody expects the best of customer service, but the least is not to be rude to anyone.",2024-04-29T13:22:22.910091Z
ChIJ7zok7lI82jERVQ2BZMfAtDo,7-Eleven + Mr Softee,https://maps.google.com/?cid=4230217912624942421&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,3,8,3,"This place is useful to have as this is in the middle of nowhere in Pasir Ris so it’s good there’s a shop and it’s open 247 which is also good, but the stuff it sells is the same as other 711s in SG all weird stuff, it’s all Halal and I’m not Muslim so I have no choice, when I go here I am forced to be Muslim. Even water and chocolate here is halal it’s so weird, like water and chocolate aren’t even supposed to have meat inside so what the heck is that about, it’s some weird marketing strategy to make $$ out of gullible people. I would be worried about that if I was vegetarian.",2019-02-02T08:31:44.662376795Z
ChIJ7zok7lI82jERVQ2BZMfAtDo,7-Eleven + Mr Softee,https://maps.google.com/?cid=4230217912624942421&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,3,8,1,"Asked cashier to top up singtel dash,  she asked for my ezlink card which I got confused by and after I gave her 50 bucks she said that she misheard me and put it into my ezlink instead of singtel dash and I couldn't get the money back. Nice one",2021-04-18T15:33:34.242969Z
ChIJ7zok7lI82jERVQ2BZMfAtDo,7-Eleven + Mr Softee,https://maps.google.com/?cid=4230217912624942421&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,3,8,4,Offer for ice cream. Buy 2 Magnum for $5.90. Save $2.50. Also collect 20 stamps win a gift.,2020-11-10T19:58:34.719120Z
ChIJ7zok7lI82jERVQ2BZMfAtDo,7-Eleven + Mr Softee,https://maps.google.com/?cid=4230217912624942421&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,3,8,1,Doesn't even sell beer. How is this a convenience store.,2021-08-25T10:29:34.326233Z
ChIJS6au6ssZ2jERyc-n--OV4j4,Deck Bar,https://maps.google.com/?cid=4531348981500334025&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,4.4,71,5,"Super chill ambience, very relaxing with a good crowd. Drinks are reasonably priced with Guinness and Heineken on tap.

The band that i saw that day was amazing! They were great on soft rock which I absolutely loved!

Will definitely be back again someday to chill out!",2023-07-08T07:10:40.700483Z
ChIJS6au6ssZ2jERyc-n--OV4j4,Deck Bar,https://maps.google.com/?cid=4531348981500334025&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,4.4,71,5,Laid back place with friendly staff. Food is pretty good & drinks are affordably priced! Always our first choice for large group gatherings :),2025-07-20T10:31:01.153035714Z
ChIJS6au6ssZ2jERyc-n--OV4j4,Deck Bar,https://maps.google.com/?cid=4531348981500334025&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,4.4,71,5,"Just somewhere northwestern part from downtown area, you'll see this cozy place right beside the main entance of CT Hub.

If you want to relax, chill, chitchat and catch up with friends, get soothe with a glass or bottle of wine or beer while listening to heart-warming acoustic tunes, this is the place you wouldn't want to miss.

#HappyPeople
#HappyPlace
#HappyHut",2019-06-16T09:22:08.362902Z
ChIJS6au6ssZ2jERyc-n--OV4j4,Deck Bar,https://maps.google.com/?cid=4531348981500334025&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,4.4,71,3,Ambience is quite nice and it's a nice calm place to chill. The drinks are cheap too. However the food is just okay.,2019-03-07T18:29:15.859950Z
ChIJS6au6ssZ2jERyc-n--OV4j4,Deck Bar,https://maps.google.com/?cid=4531348981500334025&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,4.4,71,5,Ordered Mookata small for one. Good food and good price! Feels like in Thailand.,2023-10-02T12:57:50.137259Z
ChIJdSWuLwAX2jERy_QLx23jBB4,Kings Medical Clinic,https://maps.google.com/?cid=2163103781675070667&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,2.7,16,1,"First off, this is an area with shop houses and is absolutely inaccessible to wheelchair users as the clinic is on the 2nd floor. There are a flight of stairs to overcome.

Second, when I first book the appointment it was directed to a mobile number as stated on Google. The doctor then told me to call the clinic at 62844498. His tone of voice used during the call wasn't friendly and sounded frustrated.

Third, I have clearly mentioned that the purpose of the call is for the CareShield life assessment when I made the appointment. I was only told that I need to bring my documents and didn't specify exactly that I needed an approval letter from AIC to do the assessment . When I turned up for the appointment it was then communicated to me on the phone when I'm downstairs, the doctor said that he did not know what he need to assess me for despite saying it is for CareShield Life. He was arrogant and sounded very frustrated.

Never in my entire life have I felt this miserable visiting a doctor, let alone being wheelchair bound. DO NOT COME HERE unless you would like to risk getting the same kind of attitude.",2022-08-26T06:52:17.684742Z
ChIJdSWuLwAX2jERy_QLx23jBB4,Kings Medical Clinic,https://maps.google.com/?cid=2163103781675070667&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,2.7,16,5,"My regular go to clinic for aesthetic procedures and when I am not well because Dr Kong does a very good job whenever I sees him.
The price is very reasonable compared to the exorbitant rates most clinics charge.
Surprisingly, Dr Kong does housecall too.
As my grandmother is wheelchair bound, it saves me and my family much hassle and agony transporting her thru and fro during wee hours.",2025-01-08T03:21:35.034964Z
ChIJdSWuLwAX2jERy_QLx23jBB4,Kings Medical Clinic,https://maps.google.com/?cid=2163103781675070667&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,2.7,16,1,"If I could give 0 stars, I would. This doctor overcharged me unfairly. Very disappointing experience. Would not recommend.",2025-03-26T13:13:24.179635Z
ChIJdSWuLwAX2jERy_QLx23jBB4,Kings Medical Clinic,https://maps.google.com/?cid=2163103781675070667&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,2.7,16,1,"The clinic felt like that of a less developed country. Mould, a cockroach and two lizards were spotted just upon entering. There was no ventilation which resulted in a sweaty stench in the office. Dr Koh, just rushed through his check without a proper examination.

He ended up charging $50 with no clear consultation, medication cost. The payment was also via paynow or cash and not via card.. This leads me to believe he under declares his fees.

Honestly stay away. Will be making an official complaint to the Singapore Medical Board.",2024-01-18T14:14:06.751444Z
ChIJdSWuLwAX2jERy_QLx23jBB4,Kings Medical Clinic,https://maps.google.com/?cid=2163103781675070667&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,2.7,16,1,"My father recently passed on back home as his last wish. Our funeral planner passed Dr Kong’’s number and my sister contacted him to come over to the house to verify the death of my father.

I still remembered what Dr Kong is wearing on that night when he came into the room. A pair of black framed spectacles, thick gold necklace, Cartier watch and big contemporary jade ring. Is he going for a party or to a deceased family?

There are a few things which my family and I were very annoyed:
1) The way he handled and examined the body of my deceased father - he removed roughly the tubing still inserted on the deceased.

2) As our father will not be emblemed, we ask a favour from him to remove the urinary catheter to allow us to clean his body. He replied that this is not within his scope of work ( normally done by undertakers ) and if he is going to do so, he will be charging us extra. What sort of doctor is he? How can he be even practitioner when he has such a lousy character and morale ?!

3) Time is like money to him. Rushing all the way to end. $380 under a 15 mins job.

4) No Sincerity.

Our experience with him is really very bad. Probably he only show respects and well mannered to live persons since they are humans while dead ones are just empty shells.

I hope this kind of practitioner will not be listed in the GP list for deceased family. This will create more painful frustrating moments.

*P.S. those practitioners only money comes first and with no sense of compassion and empathy, please reflect yourselves and make a change for a better YOU!!",2023-05-09T08:53:59.582251Z
ChIJY8m93RIW2jERzp_MpU1xStM,U Supermarket,https://maps.google.com/?cid=15225106068587454414&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,4.1,391,5,Decent 24hr supermarket. Bright and clean. Came to buy instant noodles!,2025-08-21T20:36:01.000656595Z
ChIJY8m93RIW2jERzp_MpU1xStM,U Supermarket,https://maps.google.com/?cid=15225106068587454414&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,4.1,391,5,"The staff friendly & efficient.
But on 29th July, understand u hv a renovation going on in block 215C Compassvale Drive. I saw yr staff smoking inside the supermarket during the renovation hours.",2025-07-31T16:16:51.017987565Z
ChIJY8m93RIW2jERzp_MpU1xStM,U Supermarket,https://maps.google.com/?cid=15225106068587454414&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,4.1,391,5,the old malay uncle that works night shift was so kind i think he deserves a raise,2025-08-11T16:39:41.711777283Z
ChIJY8m93RIW2jERzp_MpU1xStM,U Supermarket,https://maps.google.com/?cid=15225106068587454414&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,4.1,391,3,"Many items in this supermarket are unavailable and some of their shelves are empty every time I visit. However, the customer service is great and they are friendly.",2025-06-28T03:21:54.280447767Z
ChIJY8m93RIW2jERzp_MpU1xStM,U Supermarket,https://maps.google.com/?cid=15225106068587454414&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,4.1,391,5,"First time came to this outlet while visiting Sengkang Kopitiam. Quite a distance to walk here. Bought few items here, usually I would buy things at supermarket near my home. The fresh produces were ok.

The outlet accepts Shopee pay and it has 2% cashback from using that payment.",2022-04-17T07:47:54.593549Z
ChIJNR4FPX1KnAURGPg296HMXG0,Pearl Spa,https://maps.google.com/?cid=7880398444000901144&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,4.5,50,5,"Pearl Spa is hands down one of the best massage spas I’ve visited! From the moment I walked in, the atmosphere was peaceful and welcoming. I went for a 60-minute oil massage, and it was absolutely amazing, the pressure was just right, and the therapist was very professional and attentive to my needs. I left feeling completely relaxed and refreshed. If you're looking for a top-quality massage spa experience, I highly recommend Pearl Spa!",2025-08-22T08:15:32.833994165Z
ChIJNR4FPX1KnAURGPg296HMXG0,Pearl Spa,https://maps.google.com/?cid=7880398444000901144&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,4.5,50,5,"I had an amazing experience at Pearl Spa! The body massage was incredibly relaxing and just what I needed after a long week. The therapist was professional, attentive, and really knew how to work out all the tension in my shoulders and back. The spa itself is clean, calming, and beautifully set up. Highly recommended!",2025-08-22T08:13:07.364367056Z
ChIJNR4FPX1KnAURGPg296HMXG0,Pearl Spa,https://maps.google.com/?cid=7880398444000901144&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,4.5,50,1,"When you put filtered photos of young ladies posing with cakes of make-up as your masseuse, how do people take your business services seriously? Are you modelling or massaging?
Professional? Legitimate? Clean? Don't even pick up calls for appointment. I much rather go somewhere else with so many other options in the same area.",2024-06-25T00:13:38.037128Z
ChIJNR4FPX1KnAURGPg296HMXG0,Pearl Spa,https://maps.google.com/?cid=7880398444000901144&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,4.5,50,5,"Very good, Miss Yiyi is gentle and approachable. I really like her, thank you",2025-08-15T04:49:34.221995974Z
ChIJNR4FPX1KnAURGPg296HMXG0,Pearl Spa,https://maps.google.com/?cid=7880398444000901144&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,4.5,50,5,"Parking is convenient, the environment is clean and tidy, and the young lady is very careful, and the lady can also enjoy good service.",2025-08-10T08:31:50.095124229Z
ChIJP8yqUh092jERRu73cQoWEkQ,Buddy Bistro & Bar,https://maps.google.com/?cid=4905007178277449286&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,4.7,186,5,"We were initially waiting for a table at Refuel Cafe but decided to switch to this cafe instead as it was relatively empty. Ended up having brunch here from a little after 11am to just past 1pm. The atmosphere was calm, with only a few groups of customers around, which made for a pleasant dining experience.

The service stood out—attentive and thoughtful. Concerned that we might feel hot sitting outdoors, the staff checked in with us twice to ask if we wanted the fan turned on. Fortunately, the outdoor seating area was cozy and comfortable, shaded by trees and cooled occasionally by a gentle breeze, so the fan wasn’t necessary even at midday.

I was pleasantly surprised by the food. The fish burger came with a fried egg inside, which added a comforting and delicious touch. The fries were perfectly crispy—neither oily nor overly salted, just how I like them. My friend had the chicken chop, which was tender and tasty. The mushroom soup was rich and creamy, generously filled with mushrooms. We also enjoyed the coffee and dessert, both of which were well done.

Given the quality of the food, service, and ambiance, I was genuinely surprised the cafe wasn’t more crowded.",2025-05-14T12:58:53.612649Z
ChIJP8yqUh092jERRu73cQoWEkQ,Buddy Bistro & Bar,https://maps.google.com/?cid=4905007178277449286&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,4.7,186,5,"Decided to try this place with friends.

Staff are friendly and accommodating to our request. Thank You!

We ordered roast pork, burger, chicken chop and BEER - Kirin!!

Food is great especially the roast pork where I can request for mustard sauce that is great pairing with it!! Love it!!

Total damage is around 100++ for
1. Burger
2. Chicken Chop
3. Smoked Salmon Salad
4. Roasted Pork
5. Fries
6. Mushroom Soup
7. Beer x 02

Will return to try other food. :)",2025-08-02T11:37:41.461736640Z
